,Date,HomeTeam,AwayTeam,Result,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
15,20/09/2020,Leicester,Burnley,"['4 ', ' 2']",1.61,4.0,5.5,1.9,1.9,Leicester,1,3,0,3,2.96,0.35,10.53,19.11,3.0,6.0,3.0,Burnley,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,21/09/2020,Aston Villa,Sheffield United,"['1 ', ' 0']",2.7,3.1,2.75,2.2,1.66,Aston Villa,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheffield United,1,0,2,0,0.95,1.61,8.23,31.33,0.0,0.0,0.0
17,21/09/2020,Wolverhampton Wanderers,Manchester City,"['1 ', ' 3']",6.5,4.33,1.5,1.72,2.1,Wolverhampton Wanderers,1,2,0,3,1.61,0.95,31.33,8.23,0.0,0.0,0.0,Manchester City,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,26/09/2020,Brighton,Manchester United,"['2 ', ' 3']",4.75,3.75,1.72,1.9,1.9,Brighton,2,4,3,3,3.32,1.79,9.94,12.34,3.0,4.5,1.5,Manchester United,1,1,3,0,1.1,1.91,3.31,13.59,9.0,4.0,0.0
19,26/09/2020,Crystal Palace,Everton,"['1 ', ' 2']",3.75,3.25,2.1,2.1,1.72,Crystal Palace,2,4,1,6,3.31,2.36,15.28,3.45,2.5,11.5,3.0,Everton,2,6,2,6,5.43,1.14,12.5,20.32,5.5,7.5,3.0
20,26/09/2020,West Bromwich Albion,Chelsea,"['3 ', ' 3']",9.0,4.75,1.36,1.66,2.2,West Bromwich Albion,2,2,8,0,0.67,7.12,28.61,9.74,6.0,4.5,0.0,Chelsea,2,3,3,3,2.17,3.69,20.76,10.44,3.5,8.0,1.5
21,26/09/2020,Burnley,Southampton,"['0 ', ' 1']",3.2,3.3,2.3,2.1,1.72,Burnley,1,2,4,0,1.52,0.99,16.1,7.47,6.0,14.0,0.0,Southampton,2,2,6,0,3.54,3.68,6.34,13.66,9.0,2.0,0.0
22,27/09/2020,Sheffield United,Leeds,"['0 ', ' 1']",2.7,3.3,2.62,1.9,1.9,Sheffield United,2,0,3,0,1.8,2.42,11.23,10.65,6.0,10.0,0.0,Leeds,2,7,7,3,1.72,4.71,8.27,9.7,3.5,11.5,1.5
23,27/09/2020,Tottenham,Newcastle United,"['1 ', ' 1']",1.45,4.5,7.0,1.72,2.1,Tottenham,2,5,3,3,3.1,3.55,11.11,11.8,6.0,4.5,1.5,Newcastle United,2,2,3,3,2.18,2.74,16.16,8.24,6.5,4.0,1.5
24,27/09/2020,Manchester City,Leicester,"['2 ', ' 5']",1.28,6.0,9.5,1.4,3.0,Manchester City,1,3,1,3,2.08,0.73,7.6,30.71,9.0,3.0,3.0,Leicester,2,7,2,6,3.94,1.88,9.0,17.52,8.5,6.0,3.0
25,27/09/2020,West Ham,Wolverhampton Wanderers,"['4 ', ' 0']",3.6,3.5,2.05,2.1,1.72,West Ham,2,1,4,0,2.93,2.99,11.86,17.25,4.5,13.0,0.0,Wolverhampton Wanderers,2,3,3,3,2.34,3.03,30.9,7.92,3.0,9.5,1.5
26,28/09/2020,Fulham,Aston Villa,"['0 ', ' 3']",2.9,3.25,2.5,2.0,1.8,Fulham,2,3,7,0,1.68,3.62,17.18,11.79,2.0,8.0,0.0,Aston Villa,1,1,0,3,0.81,0.85,4.45,17.64,17.0,2.0,3.0
27,28/09/2020,Liverpool,Arsenal,"['3 ', ' 1']",1.45,4.75,6.5,1.53,2.5,Liverpool,2,6,3,6,5.41,1.17,10.7,19.06,16.0,1.5,3.0,Arsenal,2,5,1,6,3.49,2.19,16.9,23.47,13.5,2.0,3.0
28,03/10/2020,Chelsea,Crystal Palace,"['4 ', ' 0']",1.4,4.75,8.0,1.61,2.3,Chelsea,3,6,6,4,4.54,4.61,13.88,15.08,6.333333333333333,6.333333333333333,1.3333333333333333,Crystal Palace,3,5,3,6,3.75,4.63,13.91,4.68,3.0,8.666666666666666,2.0
29,03/10/2020,Everton,Brighton,"['4 ', ' 2']",1.72,3.75,4.8,1.8,2.0,Everton,3,8,3,9,7.7,1.58,10.6,17.16,4.666666666666667,6.333333333333333,3.0,Brighton,3,6,6,3,6.3,3.37,8.52,11.91,5.333333333333333,5.0,1.0
30,03/10/2020,Leeds,Manchester City,"['1 ', ' 1']",7.5,5.25,1.36,1.36,3.2,Leeds,3,8,7,6,3.19,6.24,8.43,10.33,3.0,11.333333333333334,2.0,Manchester City,2,5,6,3,3.52,3.59,6.53,28.12,7.0,3.0,1.5
31,03/10/2020,Newcastle United,Burnley,"['3 ', ' 1']",2.4,3.2,3.1,2.3,1.61,Newcastle United,3,3,4,4,3.12,5.93,20.81,8.66,5.666666666666667,4.666666666666667,1.3333333333333333,Burnley,2,2,5,0,1.87,1.69,11.59,10.86,7.5,10.0,0.0
32,04/10/2020,Leicester,West Ham,"['0 ', ' 3']",1.61,4.2,5.25,1.66,2.2,Leicester,3,12,4,9,6.81,3.32,13.2,12.61,6.666666666666667,5.666666666666667,3.0,West Ham,3,5,4,3,5.98,3.37,14.37,12.8,3.3333333333333335,10.0,1.0
33,04/10/2020,Southampton,West Bromwich Albion,"['2 ', ' 0']",1.72,3.8,4.75,1.8,2.0,Southampton,3,3,6,3,4.25,4.02,8.46,11.45,8.0,4.333333333333333,1.0,West Bromwich Albion,3,5,11,1,1.58,9.48,31.66,7.67,5.0,7.0,0.3333333333333333
34,04/10/2020,Arsenal,Sheffield United,"['2 ', ' 1']",1.57,4.0,6.0,1.9,1.9,Arsenal,3,6,4,6,4.67,4.93,22.8,16.94,10.0,5.0,2.0,Sheffield United,3,0,4,0,3.33,3.88,11.36,9.98,7.666666666666667,7.333333333333333,0.0
35,04/10/2020,Wolverhampton Wanderers,Fulham,"['1 ', ' 0']",1.5,4.0,7.5,2.1,1.72,Wolverhampton Wanderers,3,3,7,3,2.73,6.08,17.85,10.97,3.3333333333333335,6.666666666666667,1.0,Fulham,3,3,10,0,2.22,5.65,12.9,10.78,3.0,8.666666666666666,0.0
36,04/10/2020,Manchester United,Tottenham,"['1 ', ' 6']",1.85,3.8,4.0,1.72,2.1,Manchester United,2,4,5,3,2.67,4.89,7.06,9.28,7.5,7.0,1.5,Tottenham,3,6,4,4,6.29,4.49,10.75,16.07,6.0,4.333333333333333,1.3333333333333333
37,04/10/2020,Aston Villa,Liverpool,"['7 ', ' 2']",10.0,5.5,1.3,1.53,2.5,Aston Villa,2,4,0,6,2.84,1.38,7.47,10.26,13.5,3.5,3.0,Liverpool,3,9,4,9,8.14,2.35,10.11,24.17,14.333333333333334,2.0,3.0
38,17/10/2020,Everton,Liverpool,"['2 ', ' 2']",3.75,4.2,1.83,1.53,2.5,Everton,4,12,5,12,10.04,2.75,10.07,14.9,6.0,6.5,3.0,Liverpool,4,11,11,9,9.8,5.43,8.97,20.8,15.25,3.25,2.25
39,17/10/2020,Chelsea,Southampton,"['3 ', ' 3']",1.45,4.75,6.5,1.57,2.37,Chelsea,4,10,6,7,7.05,4.71,10.63,17.15,6.0,5.25,1.75,Southampton,4,5,6,6,5.2,4.18,7.4,12.4,7.5,3.5,1.5
40,17/10/2020,Manchester City,Arsenal,"['1 ', ' 0']",1.44,5.0,6.5,1.44,2.75,Manchester City,3,6,7,4,4.94,6.16,7.96,18.38,8.0,3.6666666666666665,1.3333333333333333,Arsenal,4,8,5,9,5.34,5.07,20.93,17.57,8.5,4.5,2.25
41,17/10/2020,Newcastle United,Manchester United,"['1 ', ' 4']",4.75,4.0,1.66,1.72,2.1,Newcastle United,4,6,5,7,5.08,6.36,20.8,8.87,5.25,6.0,1.75,Manchester United,3,5,11,3,3.55,8.19,11.22,8.32,6.0,7.333333333333333,1.0
42,18/10/2020,Sheffield United,Fulham,"['1 ', ' 1']",2.1,3.3,3.7,2.2,1.66,Sheffield United,4,1,6,0,3.48,4.55,13.27,10.84,6.5,6.5,0.0,Fulham,4,3,11,0,3.19,6.54,14.42,11.59,3.75,7.0,0.0
43,18/10/2020,Crystal Palace,Brighton,"['1 ', ' 1']",2.62,3.3,2.7,2.2,1.66,Crystal Palace,4,5,7,6,3.86,7.15,16.28,4.61,2.75,7.75,1.5,Brighton,4,8,10,3,7.46,5.71,8.69,10.98,5.75,6.25,0.75
44,18/10/2020,Tottenham,West Ham,"['3 ', ' 3']",1.57,4.33,5.5,1.57,2.37,Tottenham,4,12,5,7,9.59,5.36,9.48,17.21,6.5,4.0,1.75,West Ham,4,8,4,6,8.01,3.83,17.17,11.23,3.25,8.0,1.5
45,18/10/2020,Leicester,Aston Villa,"['0 ', ' 1']",1.83,3.8,4.1,1.66,2.2,Leicester,4,12,7,9,7.27,5.36,11.29,15.65,5.5,5.0,2.25,Aston Villa,3,11,2,9,5.91,3.04,9.76,8.08,11.333333333333334,8.333333333333334,3.0
46,19/10/2020,West Bromwich Albion,Burnley,"['0 ', ' 0']",2.45,3.3,2.9,2.1,1.72,West Bromwich Albion,4,5,13,1,1.74,10.43,26.89,6.8,4.0,6.75,0.25,Burnley,3,3,8,0,2.31,3.65,10.88,13.29,8.333333333333334,8.0,0.0
47,19/10/2020,Leeds,Wolverhampton Wanderers,"['0 ', ' 1']",2.5,3.3,2.87,2.1,1.72,Leeds,4,9,8,7,5.76,7.66,8.28,10.55,3.5,11.0,1.75,Wolverhampton Wanderers,4,4,7,6,3.62,7.05,16.81,12.55,3.0,6.5,1.5
48,23/10/2020,Aston Villa,Leeds,"['0 ', ' 3']",2.05,3.75,3.3,1.57,2.37,Aston Villa,4,12,2,12,6.79,3.71,9.63,8.26,10.25,7.25,3.0,Leeds,5,9,9,7,6.84,8.28,7.72,10.83,5.6,9.2,1.4
49,24/10/2020,West Ham,Manchester City,"['1 ', ' 1']",8.0,5.25,1.36,1.4,3.0,West Ham,5,11,7,7,9.51,5.61,17.33,11.45,4.0,6.6,1.4,Manchester City,4,7,7,7,6.37,7.0,9.19,18.88,7.75,3.5,1.75
50,24/10/2020,Fulham,Crystal Palace,"['1 ', ' 2']",2.75,3.1,2.7,2.3,1.61,Fulham,5,4,12,1,4.54,8.2,14.11,12.25,3.2,5.8,0.2,Crystal Palace,5,6,8,7,4.62,8.24,15.73,4.94,2.4,7.6,1.4
51,24/10/2020,Manchester United,Chelsea,"['0 ', ' 0']",2.37,3.6,2.8,1.61,2.3,Manchester United,4,9,12,6,5.76,9.06,9.59,9.21,7.5,6.25,1.5,Chelsea,5,13,9,8,9.04,6.13,10.69,16.62,7.0,5.2,1.6
52,24/10/2020,Liverpool,Sheffield United,"['2 ', ' 1']",1.22,6.5,12.0,1.5,2.62,Liverpool,5,13,13,10,12.3,6.79,8.92,19.33,14.8,3.0,2.0,Sheffield United,5,2,7,1,5.14,5.91,13.64,11.28,5.4,5.4,0.2
53,25/10/2020,Southampton,Everton,"['2 ', ' 0']",2.75,3.4,2.55,1.8,2.0,Southampton,5,8,9,7,6.62,6.17,8.73,12.09,7.0,5.0,1.4,Everton,5,14,7,13,11.4,5.24,10.77,13.72,5.2,7.8,2.6
54,25/10/2020,Wolverhampton Wanderers,Newcastle United,"['1 ', ' 1']",1.75,3.5,5.25,2.2,1.66,Wolverhampton Wanderers,5,5,7,9,4.24,8.14,15.49,11.08,2.8,8.0,1.8,Newcastle United,5,7,9,7,5.95,8.58,17.84,8.09,4.8,7.2,1.4
55,25/10/2020,Arsenal,Leicester,"['0 ', ' 1']",1.9,3.75,3.8,1.72,2.1,Arsenal,5,8,6,9,6.18,6.5,20.8,16.73,7.4,5.0,1.8,Leicester,5,12,8,9,7.94,6.23,10.63,14.19,5.2,5.4,1.8
56,26/10/2020,Brighton,West Bromwich Albion,"['1 ', ' 1']",1.7,4.0,4.75,1.8,2.0,Brighton,5,9,11,4,8.56,6.47,8.31,11.45,6.0,5.2,0.8,West Bromwich Albion,5,5,13,2,2.47,11.51,22.4,7.89,3.8,5.8,0.4
57,26/10/2020,Burnley,Tottenham,"['0 ', ' 1']",5.75,4.0,1.6,1.9,1.9,Burnley,4,3,8,1,3.4,4.38,11.38,11.83,6.75,6.75,0.25,Tottenham,5,15,8,8,11.37,6.86,9.91,17.36,5.4,4.6,1.6
58,30/10/2020,Wolverhampton Wanderers,Crystal Palace,"['2 ', ' 0']",2.0,3.2,4.33,2.75,1.44,Wolverhampton Wanderers,6,6,8,10,5.0,8.39,14.36,13.13,3.1666666666666665,7.333333333333333,1.6666666666666667,Crystal Palace,6,8,9,10,7.43,9.29,16.44,5.18,3.5,7.666666666666667,1.6666666666666667
59,31/10/2020,Sheffield United,Manchester City,"['0 ', ' 1']",9.5,6.0,1.28,1.5,2.62,Sheffield United,6,3,9,1,6.54,8.31,14.5,11.69,5.833333333333333,5.666666666666667,0.16666666666666666,Manchester City,5,8,8,8,7.26,7.26,9.59,19.21,8.8,3.2,1.6
60,31/10/2020,Burnley,Chelsea,"['0 ', ' 3']",6.0,4.5,1.5,1.66,2.2,Burnley,5,3,9,1,4.35,5.18,12.08,11.4,6.2,6.6,0.2,Chelsea,6,13,9,9,9.26,6.78,11.34,17.34,6.0,5.333333333333333,1.5
61,31/10/2020,Liverpool,West Ham,"['2 ', ' 1']",1.36,5.25,7.5,1.4,3.0,Liverpool,6,15,14,13,14.7,8.19,9.33,19.39,13.5,3.8333333333333335,2.1666666666666665,West Ham,6,12,8,8,9.78,6.5,17.84,11.63,3.6666666666666665,7.666666666666667,1.3333333333333333
62,01/11/2020,Aston Villa,Southampton,"['3 ', ' 4']",2.45,3.5,2.8,1.66,2.2,Aston Villa,5,12,5,12,8.29,6.09,10.15,6.97,9.6,9.8,2.4,Southampton,6,10,9,10,7.36,6.46,9.56,11.99,6.833333333333333,5.166666666666667,1.6666666666666667
63,01/11/2020,Newcastle United,Everton,"['2 ', ' 1']",3.7,3.4,2.05,1.8,2.0,Newcastle United,6,8,10,8,6.2,9.34,19.68,8.46,4.666666666666667,6.833333333333333,1.3333333333333333,Everton,6,14,9,13,11.69,5.98,10.98,13.74,5.333333333333333,7.5,2.1666666666666665
64,01/11/2020,Manchester United,Arsenal,"['0 ', ' 1']",2.0,3.6,3.6,1.72,2.1,Manchester United,5,9,12,7,6.41,9.28,11.29,10.06,7.2,5.2,1.4,Arsenal,6,8,7,9,6.91,7.24,18.4,17.79,7.0,4.5,1.5
65,01/11/2020,Tottenham,Brighton,"['2 ', ' 1']",1.61,4.0,5.5,1.66,2.2,Tottenham,6,16,8,11,12.17,7.81,9.9,16.88,5.5,4.5,1.8333333333333333,Brighton,6,10,12,5,9.1,6.76,8.66,11.85,5.666666666666667,5.0,0.8333333333333334
66,02/11/2020,Fulham,West Bromwich Albion,"['2 ', ' 0']",2.4,3.3,3.0,2.0,1.8,Fulham,6,5,14,1,5.59,11.02,12.25,13.23,4.0,6.333333333333333,0.16666666666666666,West Bromwich Albion,6,6,14,3,2.77,12.06,20.91,8.38,3.8333333333333335,5.5,0.5
67,02/11/2020,Leeds,Leicester,"['1 ', ' 4']",2.5,3.6,2.62,1.72,2.1,Leeds,6,12,9,10,9.22,9.78,6.82,11.1,8.0,8.833333333333334,1.6666666666666667,Leicester,6,13,8,12,8.67,6.97,12.69,13.58,4.666666666666667,5.333333333333333,2.0
68,06/11/2020,Brighton,Burnley,"['0 ', ' 0']",1.85,3.5,4.33,2.1,1.72,Brighton,7,11,14,5,9.43,8.74,9.15,11.45,5.857142857142857,4.714285714285714,0.7142857142857143,Burnley,6,3,12,1,4.75,6.41,12.97,10.89,5.333333333333333,7.5,0.16666666666666666
69,06/11/2020,Southampton,Newcastle United,"['2 ', ' 0']",2.0,3.6,3.7,1.8,2.0,Southampton,7,14,12,13,8.36,8.91,9.29,11.31,6.142857142857143,5.142857142857143,1.8571428571428572,Newcastle United,7,10,11,11,8.83,10.56,21.32,8.5,4.714285714285714,7.0,1.5714285714285714
70,07/11/2020,Everton,Manchester United,"['1 ', ' 3']",2.9,3.5,2.37,1.72,2.1,Everton,7,15,11,13,12.91,8.61,10.68,15.22,5.714285714285714,7.142857142857143,1.8571428571428572,Manchester United,6,9,13,7,6.81,10.28,12.05,10.34,7.666666666666667,5.5,1.1666666666666667
71,07/11/2020,Crystal Palace,Leeds,"['4 ', ' 1']",2.87,3.4,2.45,1.9,1.9,Crystal Palace,7,8,11,10,8.23,10.64,16.47,6.47,3.5714285714285716,7.714285714285714,1.4285714285714286,Leeds,7,13,13,10,10.96,12.85,6.81,12.68,7.857142857142857,8.285714285714286,1.4285714285714286
72,07/11/2020,Chelsea,Sheffield United,"['4 ', ' 1']",1.36,5.0,8.5,1.72,2.1,Chelsea,7,16,9,12,10.49,7.19,10.99,17.27,6.857142857142857,4.714285714285714,1.7142857142857142,Sheffield United,7,3,10,1,7.23,10.21,15.12,12.19,5.428571428571429,6.142857142857143,0.14285714285714285
73,07/11/2020,West Ham,Fulham,"['1 ', ' 0']",1.83,3.75,4.2,1.8,2.0,West Ham,7,13,10,8,10.05,8.06,19.62,10.81,3.142857142857143,8.285714285714286,1.1428571428571428,Fulham,7,7,14,4,7.22,11.5,12.29,11.53,4.0,5.857142857142857,0.5714285714285714
74,08/11/2020,West Bromwich Albion,Tottenham,"['0 ', ' 1']",7.0,4.33,1.45,1.72,2.1,West Bromwich Albion,7,6,16,3,3.25,13.68,16.69,8.96,3.7142857142857144,5.285714285714286,0.42857142857142855,Tottenham,7,18,9,14,14.14,8.14,9.84,16.66,5.142857142857143,4.857142857142857,2.0
75,08/11/2020,Leicester,Wolverhampton Wanderers,"['1 ', ' 0']",2.3,3.2,3.25,2.3,1.61,Leicester,7,17,9,15,11.75,8.72,14.78,12.51,4.714285714285714,5.571428571428571,2.142857142857143,Wolverhampton Wanderers,7,8,8,13,6.35,9.19,14.26,13.49,3.857142857142857,6.857142857142857,1.8571428571428572
76,08/11/2020,Manchester City,Liverpool,"['1 ', ' 1']",1.95,4.2,3.4,1.44,2.75,Manchester City,6,9,8,11,9.16,7.95,10.16,19.1,8.833333333333334,3.1666666666666665,1.8333333333333333,Liverpool,7,17,15,16,16.26,8.46,9.02,21.06,13.285714285714286,3.2857142857142856,2.2857142857142856
77,08/11/2020,Arsenal,Aston Villa,"['0 ', ' 3']",1.65,4.1,5.0,1.66,2.2,Arsenal,7,9,7,12,7.91,7.63,16.98,17.77,7.0,5.285714285714286,1.7142857142857142,Aston Villa,6,15,9,12,10.74,7.09,9.64,7.04,8.833333333333334,8.5,2.0
78,21/11/2020,Newcastle United,Chelsea,"['0 ', ' 2']",6.5,4.75,1.45,1.66,2.2,Newcastle United,8,10,13,11,9.01,11.54,20.6,8.03,4.125,6.625,1.375,Chelsea,8,20,10,15,13.36,7.93,11.2,18.4,7.75,4.75,1.875
79,21/11/2020,Aston Villa,Brighton,"['1 ', ' 2']",2.15,3.6,3.2,1.72,2.1,Aston Villa,7,18,9,15,12.72,8.48,10.24,7.44,9.857142857142858,8.142857142857142,2.142857142857143,Brighton,8,11,14,6,11.02,9.06,9.25,11.7,7.125,4.375,0.75
80,21/11/2020,Tottenham,Manchester City,"['2 ', ' 0']",4.0,4.0,1.8,1.57,2.37,Tottenham,8,19,9,17,16.01,8.94,9.61,16.64,5.0,5.0,2.125,Manchester City,7,10,9,12,10.74,9.14,10.32,20.19,8.142857142857142,3.857142857142857,1.7142857142857142
81,21/11/2020,Manchester United,West Bromwich Albion,"['1 ', ' 0']",1.3,5.5,9.5,1.66,2.2,Manchester United,7,12,14,10,8.4,10.65,12.08,10.59,7.571428571428571,6.0,1.4285714285714286,West Bromwich Albion,8,6,17,3,4.05,15.55,16.66,8.81,4.0,5.125,0.375
82,22/11/2020,Fulham,Everton,"['2 ', ' 3']",3.9,3.9,1.85,1.72,2.1,Fulham,8,7,15,4,9.07,12.92,13.62,11.49,4.125,5.875,0.5,Everton,8,16,14,13,13.28,10.21,10.89,14.82,6.125,7.125,1.625
83,22/11/2020,Sheffield United,West Ham,"['0 ', ' 1']",3.0,3.25,2.4,2.1,1.72,Sheffield United,8,4,14,1,7.97,13.08,16.4,12.41,5.375,7.125,0.125,West Ham,8,14,10,11,11.47,9.91,18.47,12.36,3.5,7.875,1.375
84,22/11/2020,Leeds,Arsenal,"['0 ', ' 0']",3.0,3.75,2.2,1.66,2.2,Leeds,8,14,17,10,11.81,14.15,6.35,13.44,7.625,8.25,1.25,Arsenal,8,9,10,12,9.3,9.62,16.37,17.2,6.875,6.625,1.5
85,22/11/2020,Liverpool,Leicester,"['3 ', ' 0']",1.85,4.0,3.8,1.57,2.37,Liverpool,8,18,16,17,17.45,10.04,10.37,19.34,12.625,3.375,2.125,Leicester,8,18,9,18,13.81,9.3,14.78,13.37,4.25,5.625,2.25
86,23/11/2020,Burnley,Crystal Palace,"['1 ', ' 0']",2.75,3.1,2.75,2.5,1.53,Burnley,7,3,12,2,5.08,8.0,13.08,10.75,4.857142857142857,8.714285714285714,0.2857142857142857,Crystal Palace,8,12,12,13,9.53,11.49,16.94,6.07,4.125,7.5,1.625
87,23/11/2020,Wolverhampton Wanderers,Southampton,"['1 ', ' 1']",2.3,3.25,3.25,2.2,1.66,Wolverhampton Wanderers,8,8,9,13,6.92,11.25,15.01,13.65,4.125,6.125,1.625,Southampton,8,16,12,16,9.35,9.08,8.67,11.89,5.875,4.5,2.0
88,27/11/2020,Crystal Palace,Newcastle United,"['0 ', ' 2']",2.05,3.25,3.75,2.37,1.57,Crystal Palace,9,12,13,13,10.82,13.24,16.86,6.57,4.444444444444445,7.444444444444445,1.4444444444444444,Newcastle United,9,10,15,11,9.38,13.36,21.54,7.97,4.0,6.777777777777778,1.2222222222222223
89,28/11/2020,Brighton,Liverpool,"['1 ', ' 1']",5.5,4.2,1.57,1.57,2.37,Brighton,9,13,15,9,12.52,10.83,9.49,12.15,6.777777777777778,4.555555555555555,1.0,Liverpool,9,21,16,20,21.22,12.02,10.09,19.19,12.222222222222221,3.888888888888889,2.2222222222222223
90,28/11/2020,Manchester City,Burnley,"['5 ', ' 0']",1.16,7.5,16.0,1.44,2.75,Manchester City,8,10,11,12,12.41,9.9,9.8,19.43,8.25,3.625,1.5,Burnley,8,4,12,5,6.83,9.28,12.9,11.25,5.125,8.5,0.625
91,28/11/2020,Everton,Leeds,"['0 ', ' 1']",1.95,3.8,3.6,1.61,2.3,Everton,9,19,16,16,15.54,12.08,11.15,14.3,6.444444444444445,7.333333333333333,1.7777777777777777,Leeds,9,14,17,11,13.77,14.87,6.4,13.65,8.0,7.777777777777778,1.2222222222222223
92,28/11/2020,West Bromwich Albion,Sheffield United,"['1 ', ' 0']",2.6,3.2,2.8,2.3,1.61,West Bromwich Albion,9,6,18,3,4.49,17.98,15.71,8.64,3.7777777777777777,6.777777777777778,0.3333333333333333,Sheffield United,9,4,15,1,8.66,15.2,16.24,12.76,5.555555555555555,7.444444444444445,0.1111111111111111
93,29/11/2020,Southampton,Manchester United,"['2 ', ' 3']",4.0,3.5,1.95,1.8,2.0,Southampton,9,17,13,17,10.43,10.66,8.99,11.95,6.333333333333333,4.555555555555555,1.8888888888888888,Manchester United,8,13,14,13,10.83,11.09,11.43,10.62,9.125,5.5,1.625
